event_id,entity_id,event_timestamp,event_type,source_system,severity_reported,value_amount,entity_type,region,tier,risk_segment_baseline,entity_age_days,prior_events_count,prior_flagged_count,time_since_last_event_hours,hour_of_day,day_of_week,auto_resolved_flag,is_risk_flag,resolution_minutes,analyst_notes_length,confirmed_loss_amount
200,312,2023-01-11 20:00:29,data_export,web,medium,54.88,device,zone_east,enterprise,medium,735,3,0,178.349,20,2,0,0,9.84,118.0,
201,318,2023-01-11 22:07:47,permission_escalation,batch,low,293.88,service,zone_east,standard,low,903,0,0,,22,2,0,0,13.71,65.0,
202,217,2023-01-11 23:59:01,login_anomaly,mobile,low,54.41,account,zone_south,standard,low,832,0,0,,23,2,0,0,32.48,55.0,
203,410,2023-01-12 07:27:10,data_export,mobile,low,127.29,integration,zone_central,standard,low,645,1,0,139.808,7,3,1,0,,,
204,1197,2023-01-12 10:53:49,data_export,web,medium,179.73,account,zone_central,standard,low,182,2,1,186.225,10,3,0,0,8.7,46.0,
205,203,2023-01-12 11:02:22,login_anomaly,web,medium,77.73,device,zone_south,enterprise,low,0,1,0,184.795,11,3,0,0,20.57,89.0,
206,312,2023-01-12 11:13:14,payment_dispute,api,low,40.87,device,zone_east,enterprise,medium,736,4,0,15.213,11,3,0,0,55.72,68.0,
207,1083,2023-01-12 12:08:42,payment_dispute,web,low,36.13,integration,zone_north,plus,low,576,1,0,264.112,12,3,0,0,19.33,106.0,
208,733,2023-01-12 12:29:10,login_anomaly,web,medium,46.33,account,zone_north,plus,low,0,0,0,,12,3,0,0,23.33,86.0,
209,1246,2023-01-12 12:47:38,data_export,batch,medium,21.62,account,zone_central,standard,low,906,0,0,,12,3,0,0,27.15,93.0,
210,877,2023-01-12 13:20:05,data_export,batch,medium,50.59,device,zone_central,standard,low,0,0,0,,13,3,0,0,37.2,149.0,
211,411,2023-01-12 15:20:48,login_anomaly,mobile,low,35.64,service,zone_north,plus,low,0,0,0,,15,3,0,0,35.7,74.0,
212,757,2023-01-12 15:57:19,data_export,api,high,26.47,device,zone_central,standard,medium,454,8,0,49.159,15,3,1,0,,,
213,529,2023-01-12 16:12:59,login_anomaly,mobile,low,56.25,vendor,zone_east,plus,medium,0,0,0,,16,3,0,0,11.63,104.0,
214,757,2023-01-12 16:32:10,login_anomaly,web,low,67.05,device,zone_central,standard,medium,454,9,0,0.581,16,3,1,0,,,
215,203,2023-01-12 16:59:05,config_change,web,low,25.85,device,zone_south,enterprise,low,0,2,0,5.945,16,3,0,0,34.32,89.0,
216,893,2023-01-12 17:13:50,payment_dispute,batch,low,43.44,account,zone_south,standard,high,459,4,0,32.337,17,3,0,0,21.15,74.0,
217,1275,2023-01-12 19:17:40,permission_escalation,api,critical,230.92,account,zone_west,standard,low,0,0,0,,19,3,1,0,,,
218,1325,2023-01-13 02:49:53,config_change,web,low,17.26,device,zone_central,standard,low,321,0,0,,2,4,1,0,,,
219,1112,2023-01-13 03:00:21,access_violation,mobile,high,168.1,device,zone_central,plus,medium,223,0,0,,3,4,0,0,8.19,44.0,
220,1116,2023-01-13 08:45:09,policy_override,web,low,49.65,account,zone_east,standard,low,651,0,0,,8,4,1,0,,,
221,1328,2023-01-13 09:56:22,login_anomaly,web,medium,35.15,service,zone_north,plus,low,0,2,0,76.719,9,4,0,0,14.53,56.0,
222,1127,2023-01-13 10:15:27,duplicate_transaction,mobile,low,23.95,device,zone_east,standard,medium,0,2,0,184.702,10,4,0,0,20.14,137.0,
223,1243,2023-01-13 10:42:20,data_export,api,low,28.63,device,zone_north,standard,medium,298,0,0,,10,4,0,0,15.04,112.0,
224,736,2023-01-13 11:02:49,data_export,web,low,106.25,service,zone_central,enterprise,medium,540,0,0,,11,4,1,0,,,
225,69,2023-01-13 13:22:45,data_export,web,medium,15.59,account,zone_east,plus,medium,0,0,0,,13,4,1,0,,,
226,479,2023-01-13 14:24:01,login_anomaly,mobile,low,68.3,service,zone_west,enterprise,medium,14,4,0,45.931,14,4,0,0,29.45,50.0,
227,788,2023-01-13 15:15:51,config_change,web,high,135.88,account,zone_west,standard,medium,671,1,0,284.447,15,4,0,0,20.22,63.0,
228,22,2023-01-13 15:16:30,payment_dispute,api,low,187.11,device,zone_east,plus,low,0,0,0,,15,4,0,0,73.18,89.0,
229,865,2023-01-13 16:02:42,data_export,web,medium,153.58,account,zone_west,enterprise,high,339,0,0,,16,4,1,0,,,
230,679,2023-01-13 16:24:31,config_change,batch,low,62.97,account,zone_south,standard,low,0,1,0,279.087,16,4,1,0,,,
231,1235,2023-01-13 16:42:51,access_violation,mobile,high,43.09,account,zone_south,standard,low,584,1,0,144.448,16,4,0,1,30.89,111.0,37.8
232,479,2023-01-13 16:58:53,payment_dispute,batch,medium,23.7,service,zone_west,enterprise,medium,14,5,0,2.581,16,4,0,0,10.38,105.0,
233,788,2023-01-13 17:04:21,config_change,batch,low,271.15,account,zone_west,standard,medium,671,2,0,1.808,17,4,1,0,,,
234,641,2023-01-13 22:44:41,config_change,mobile,medium,19.7,service,zone_central,standard,medium,0,0,0,,22,4,0,0,5.76,119.0,
235,194,2023-01-14 06:51:25,login_anomaly,web,medium,42.81,vendor,zone_west,plus,high,796,0,0,,6,5,0,0,26.22,90.0,
236,932,2023-01-14 08:56:56,payment_dispute,web,low,48.02,device,zone_west,plus,low,0,0,0,,8,5,0,0,18.64,106.0,
237,622,2023-01-14 10:39:05,login_anomaly,batch,medium,22.16,device,zone_north,standard,low,630,0,0,,10,5,0,0,12.53,68.0,
238,913,2023-01-14 10:46:06,permission_escalation,web,low,96.7,integration,zone_east,enterprise,low,0,0,0,,10,5,0,0,7.56,83.0,
239,1360,2023-01-14 10:54:44,payment_dispute,web,medium,19.93,account,zone_east,plus,low,85,3,0,91.234,10,5,1,0,,,
240,757,2023-01-14 11:13:10,access_violation,web,medium,26.09,device,zone_central,standard,medium,456,10,0,42.683,11,5,1,0,,,
241,370,2023-01-14 11:20:51,login_anomaly,web,low,148.17,vendor,zone_central,standard,medium,554,0,0,,11,5,0,1,32.46,117.0,139.85
242,577,2023-01-14 12:21:00,permission_escalation,web,medium,34.82,integration,zone_central,plus,low,427,1,0,290.996,12,5,0,0,6.36,88.0,
243,55,2023-01-14 12:34:23,policy_override,web,medium,52.91,service,zone_south,plus,low,0,1,0,117.294,12,5,0,0,74.33,104.0,
244,411,2023-01-14 12:48:32,payment_dispute,web,high,45.95,service,zone_north,plus,low,0,1,0,45.462,12,5,1,0,,,
245,1109,2023-01-14 13:18:55,login_anomaly,mobile,low,464.48,integration,zone_west,enterprise,low,0,0,0,,13,5,0,0,14.5,62.0,
246,756,2023-01-14 13:19:01,login_anomaly,api,medium,88.91,account,zone_east,standard,high,0,0,0,,13,5,0,0,29.75,60.0,
247,663,2023-01-14 14:48:50,permission_escalation,api,low,31.99,account,zone_south,enterprise,low,768,0,0,,14,5,0,0,31.64,29.0,
248,12,2023-01-14 15:49:28,policy_override,batch,low,88.86,integration,zone_north,enterprise,low,10,0,0,,15,5,0,0,15.38,72.0,
249,276,2023-01-14 15:50:42,config_change,web,low,98.11,device,zone_east,plus,low,568,0,0,,15,5,1,0,,,
250,1373,2023-01-14 17:09:54,payment_dispute,web,low,165.89,device,zone_north,standard,low,864,0,0,,17,5,0,0,23.96,93.0,
251,523,2023-01-14 17:23:30,login_anomaly,web,low,123.39,account,zone_north,standard,high,100,1,0,239.966,17,5,1,0,,,
252,488,2023-01-14 18:03:05,login_anomaly,mobile,low,101.62,account,zone_west,plus,low,0,1,0,294.913,18,5,0,0,49.61,83.0,
253,317,2023-01-14 19:43:24,data_export,api,medium,72.4,device,zone_west,plus,low,428,0,0,,19,5,1,0,,,
254,72,2023-01-15 00:22:20,data_export,mobile,medium,95.37,device,zone_east,enterprise,high,0,0,0,,0,6,0,0,7.23,57.0,
255,924,2023-01-15 07:55:14,policy_override,api,high,139.4,device,zone_north,enterprise,low,0,0,0,,7,6,0,0,22.23,32.0,
256,51,2023-01-15 08:18:51,data_export,batch,low,17.48,account,zone_north,enterprise,low,724,0,0,,8,6,0,0,16.99,109.0,
257,478,2023-01-15 09:18:29,config_change,web,low,136.5,service,zone_central,enterprise,low,0,0,0,,9,6,0,0,21.48,104.0,
258,130,2023-01-15 11:51:36,login_anomaly,batch,critical,32.26,service,zone_east,enterprise,low,312,0,0,,11,6,0,1,50.24,14.0,15.11
259,344,2023-01-15 12:08:33,payment_dispute,api,high,73.29,service,zone_central,standard,low,145,1,0,292.739,12,6,0,0,8.96,115.0,
260,55,2023-01-15 12:11:32,config_change,web,low,14.67,service,zone_south,plus,low,0,2,0,23.619,12,6,0,0,15.47,76.0,
261,411,2023-01-15 12:55:07,login_anomaly,web,high,94.23,service,zone_north,plus,low,0,2,0,24.11,12,6,0,0,23.46,98.0,
262,55,2023-01-15 13:18:29,permission_escalation,mobile,medium,132.03,service,zone_south,plus,low,0,3,0,1.116,13,6,1,0,,,
263,203,2023-01-15 14:49:47,login_anomaly,web,medium,7.02,device,zone_south,enterprise,low,0,3,0,69.845,14,6,0,0,14.59,87.0,
264,703,2023-01-15 17:03:57,login_anomaly,api,low,77.64,account,zone_central,plus,low,0,0,0,,17,6,1,0,,,
265,983,2023-01-15 17:30:58,duplicate_transaction,web,critical,10.97,service,zone_north,plus,low,0,0,0,,17,6,0,0,15.41,72.0,
266,764,2023-01-15 18:03:38,config_change,api,high,28.98,account,zone_north,standard,high,0,0,0,,18,6,1,0,,,
267,1292,2023-01-15 18:45:04,access_violation,mobile,low,119.36,service,zone_north,standard,medium,733,0,0,,18,6,1,0,,,
268,917,2023-01-16 01:06:58,login_anomaly,api,high,48.47,account,zone_south,standard,low,0,0,0,,1,0,1,0,,,
269,961,2023-01-16 01:28:58,access_violation,api,medium,243.43,device,zone_central,standard,medium,0,1,0,302.084,1,0,0,0,21.15,48.0,
270,156,2023-01-16 08:02:11,login_anomaly,api,low,29.75,service,zone_south,standard,high,268,0,0,,8,0,0,0,40.65,77.0,
271,242,2023-01-16 08:03:07,data_export,mobile,low,214.73,vendor,zone_south,plus,low,814,0,0,,8,0,0,0,12.92,52.0,
272,217,2023-01-16 11:52:40,data_export,web,medium,99.1,account,zone_south,standard,low,837,1,0,107.894,11,0,1,0,,,
273,963,2023-01-16 12:19:55,access_violation,api,high,245.29,account,zone_north,plus,low,737,0,0,,12,0,1,0,,,
274,228,2023-01-16 17:34:16,policy_override,api,low,60.9,device,zone_central,standard,low,0,0,0,,17,0,0,0,45.87,18.0,
275,24,2023-01-16 17:59:25,payment_dispute,web,critical,51.31,vendor,zone_west,plus,high,0,0,0,,17,0,0,0,38.82,83.0,
276,55,2023-01-16 18:08:41,payment_dispute,web,medium,136.68,service,zone_south,plus,low,0,4,0,28.837,18,0,0,0,15.25,46.0,
277,1397,2023-01-16 18:44:49,login_anomaly,web,medium,126.33,device,zone_central,standard,low,17,0,0,,18,0,1,0,,,
278,1471,2023-01-16 20:02:41,config_change,api,medium,78.86,integration,zone_east,enterprise,low,0,0,0,,20,0,0,0,44.18,64.0,
279,1161,2023-01-16 21:59:12,access_violation,web,low,127.01,account,zone_central,standard,low,278,0,0,,21,0,1,0,,,
280,411,2023-01-16 22:06:50,payment_dispute,web,high,137.57,service,zone_north,plus,low,0,3,0,33.195,22,0,0,0,10.48,98.0,
281,55,2023-01-17 07:55:14,duplicate_transaction,web,medium,29.39,service,zone_south,plus,low,0,5,0,13.776,7,1,0,0,19.79,81.0,
282,93,2023-01-17 08:40:20,login_anomaly,api,medium,32.09,device,zone_central,enterprise,medium,0,0,0,,8,1,1,0,,,
283,151,2023-01-17 09:29:13,data_export,web,low,99.54,vendor,zone_south,standard,medium,694,0,0,,9,1,0,0,16.98,54.0,
284,1148,2023-01-17 10:32:58,config_change,web,critical,32.26,vendor,zone_central,plus,low,0,1,0,392.699,10,1,0,0,6.63,110.0,
285,807,2023-01-17 10:46:46,payment_dispute,web,medium,111.51,service,zone_east,plus,high,767,1,0,179.862,10,1,0,0,14.26,100.0,
286,315,2023-01-17 10:58:16,login_anomaly,api,medium,5.14,device,zone_central,standard,low,0,0,0,,10,1,0,0,22.03,74.0,
287,1059,2023-01-17 11:20:50,duplicate_transaction,api,high,215.37,device,zone_east,standard,medium,495,0,0,,11,1,0,1,6.89,104.0,190.86
288,1077,2023-01-17 14:33:21,config_change,web,medium,105.12,device,zone_west,plus,high,854,0,0,,14,1,0,0,31.81,78.0,
289,757,2023-01-17 15:09:25,access_violation,api,low,236.44,device,zone_central,standard,medium,459,11,0,75.938,15,1,1,0,,,
290,1355,2023-01-17 15:09:38,config_change,batch,medium,13.1,vendor,zone_west,enterprise,low,0,0,0,,15,1,0,0,23.11,59.0,
291,1411,2023-01-17 16:21:25,login_anomaly,mobile,medium,57.36,vendor,zone_west,standard,high,0,0,0,,16,1,0,0,17.78,84.0,
292,1002,2023-01-17 16:36:46,policy_override,api,medium,172.92,device,zone_west,standard,low,0,0,0,,16,1,0,0,10.63,86.0,
293,1360,2023-01-17 17:29:16,login_anomaly,web,low,86.46,account,zone_east,plus,low,88,4,0,78.576,17,1,1,0,,,
294,1197,2023-01-17 17:30:03,config_change,api,high,108.69,account,zone_central,standard,low,187,3,1,126.604,17,1,0,0,30.54,98.0,
295,1322,2023-01-17 17:37:22,config_change,mobile,low,37.24,device,zone_west,plus,medium,314,0,0,,17,1,0,0,16.59,63.0,
296,549,2023-01-17 17:49:07,permission_escalation,api,high,26.37,service,zone_north,standard,low,791,0,0,,17,1,0,0,22.47,56.0,
297,159,2023-01-17 20:01:13,payment_dispute,mobile,high,131.9,service,zone_south,enterprise,medium,722,3,0,151.259,20,1,0,0,7.35,80.0,
298,156,2023-01-17 21:23:26,login_anomaly,web,critical,70.62,service,zone_south,standard,high,269,1,0,37.354,21,1,0,0,14.69,64.0,
299,670,2023-01-17 21:55:47,permission_escalation,web,high,89.47,device,zone_east,plus,low,0,0,0,,21,1,1,0,,,
300,267,2023-01-17 22:31:02,login_anomaly,api,critical,55.93,account,zone_central,standard,medium,384,0,0,,22,1,0,0,22.51,54.0,
301,355,2023-01-18 02:11:06,config_change,mobile,medium,79.11,device,zone_central,standard,low,0,0,0,,2,2,0,0,19.66,85.0,
302,1438,2023-01-18 07:07:48,duplicate_transaction,api,medium,18.55,device,zone_north,standard,low,0,0,0,,7,2,0,0,34.8,77.0,
303,1328,2023-01-18 07:53:47,login_anomaly,batch,medium,38.54,service,zone_north,plus,low,0,3,0,117.957,7,2,0,0,46.44,45.0,
304,1412,2023-01-18 08:31:51,policy_override,web,medium,215.12,integration,zone_north,standard,low,23,0,0,,8,2,0,0,5.0,93.0,
305,757,2023-01-18 11:37:19,duplicate_transaction,web,low,35.46,device,zone_central,standard,medium,460,12,0,20.465,11,2,0,0,9.52,55.0,
306,195,2023-01-18 12:48:48,config_change,web,critical,70.97,account,zone_west,plus,low,818,2,0,178.425,12,2,0,0,43.9,49.0,
307,961,2023-01-18 12:59:43,data_export,batch,low,50.77,device,zone_central,standard,medium,0,2,0,59.513,12,2,1,0,,,
308,351,2023-01-18 13:42:09,login_anomaly,web,medium,578.67,service,zone_south,standard,low,510,0,0,,13,2,1,0,,,
309,312,2023-01-18 14:19:21,config_change,web,low,11.59,device,zone_east,enterprise,medium,742,5,0,147.102,14,2,1,0,,,
310,831,2023-01-18 14:41:02,access_violation,mobile,low,119.14,service,zone_east,standard,medium,0,0,0,,14,2,0,0,37.33,104.0,
311,1328,2023-01-18 16:33:50,data_export,web,critical,139.49,service,zone_north,plus,low,0,4,0,8.668,16,2,0,0,39.98,99.0,
312,1139,2023-01-18 16:33:56,permission_escalation,mobile,medium,22.47,account,zone_central,plus,low,0,0,0,,16,2,0,0,41.05,44.0,
313,1401,2023-01-18 16:43:20,duplicate_transaction,api,low,17.51,device,zone_south,plus,medium,0,0,0,,16,2,0,0,14.37,84.0,
314,661,2023-01-18 18:48:36,login_anomaly,web,low,114.6,account,zone_east,standard,high,102,0,0,,18,2,1,0,,,
315,545,2023-01-18 18:59:16,config_change,web,low,10.74,account,zone_central,standard,low,0,1,1,408.72,18,2,0,0,9.91,104.0,
316,1051,2023-01-18 22:14:27,data_export,mobile,medium,210.98,service,zone_east,enterprise,low,657,0,0,,22,2,0,0,18.92,119.0,
317,103,2023-01-19 00:09:12,payment_dispute,api,low,98.87,account,zone_west,enterprise,high,646,0,0,,0,3,0,0,11.03,129.0,
318,760,2023-01-19 01:22:48,policy_override,mobile,medium,35.04,device,zone_east,standard,low,80,1,0,179.407,1,3,1,0,,,
319,173,2023-01-19 07:25:56,data_export,web,low,229.81,account,zone_west,plus,low,0,1,0,187.186,7,3,1,0,,,
320,1197,2023-01-19 07:49:19,permission_escalation,api,low,152.0,account,zone_central,standard,low,189,4,1,38.321,7,3,1,0,,,
321,948,2023-01-19 09:05:43,data_export,batch,medium,28.34,vendor,zone_south,standard,low,0,1,0,210.833,9,3,0,0,16.62,101.0,
322,1303,2023-01-19 12:01:34,data_export,mobile,medium,411.78,service,zone_north,enterprise,medium,0,0,0,,12,3,0,0,18.22,65.0,
323,633,2023-01-19 12:37:02,config_change,api,high,157.39,account,zone_central,plus,low,799,3,1,202.467,12,3,0,0,12.02,67.0,
324,785,2023-01-19 13:59:39,config_change,web,medium,70.65,integration,zone_north,standard,low,0,2,0,212.767,13,3,0,0,12.09,78.0,
325,1197,2023-01-19 16:42:18,access_violation,batch,medium,85.07,account,zone_central,standard,low,189,5,1,8.883,16,3,0,1,34.08,115.0,66.48
326,607,2023-01-20 07:04:42,permission_escalation,web,medium,58.34,vendor,zone_west,standard,low,0,0,0,,7,4,0,0,5.0,130.0,
327,538,2023-01-20 08:52:17,config_change,web,medium,9.9,account,zone_north,plus,low,852,0,0,,8,4,0,0,16.28,122.0,
328,1069,2023-01-20 09:44:42,permission_escalation,mobile,high,419.31,account,zone_west,enterprise,low,12,1,0,382.257,9,4,0,0,32.72,117.0,
329,837,2023-01-20 10:50:20,duplicate_transaction,api,low,61.61,service,zone_central,plus,medium,703,2,0,254.766,10,4,0,0,7.88,92.0,
330,1019,2023-01-20 11:12:11,data_export,mobile,medium,62.39,account,zone_east,standard,low,0,0,0,,11,4,0,0,12.6,103.0,
331,1051,2023-01-20 11:16:06,duplicate_transaction,web,high,243.24,service,zone_east,enterprise,low,659,1,0,37.028,11,4,1,0,,,
332,1112,2023-01-20 11:57:42,config_change,web,low,114.71,device,zone_central,plus,medium,230,1,0,176.956,11,4,0,0,21.13,58.0,
333,245,2023-01-20 12:21:23,login_anomaly,api,critical,215.95,service,zone_west,standard,low,680,0,0,,12,4,0,0,11.24,55.0,
334,312,2023-01-20 12:56:15,permission_escalation,api,medium,97.55,device,zone_east,enterprise,medium,744,6,0,46.615,12,4,0,0,14.7,113.0,
335,64,2023-01-20 13:23:54,login_anomaly,batch,low,88.1,vendor,zone_central,enterprise,medium,94,0,0,,13,4,0,0,24.15,82.0,
336,1470,2023-01-20 14:42:43,data_export,mobile,medium,40.19,account,zone_north,standard,medium,742,0,0,,14,4,0,0,9.88,43.0,
337,597,2023-01-20 16:00:04,data_export,mobile,critical,14.65,service,zone_north,enterprise,medium,0,1,0,372.672,16,4,0,0,10.85,66.0,
338,963,2023-01-20 20:38:13,config_change,web,critical,60.6,account,zone_north,plus,low,741,1,0,104.305,20,4,0,0,17.11,101.0,
339,1260,2023-01-20 20:43:24,payment_dispute,api,medium,40.19,integration,zone_east,standard,low,0,2,0,247.607,20,4,0,0,22.63,10.0,
340,558,2023-01-21 00:55:22,access_violation,mobile,high,44.98,device,zone_east,enterprise,low,0,0,0,,0,5,0,0,20.75,125.0,
341,1248,2023-01-21 06:46:56,config_change,web,high,64.64,account,zone_north,standard,high,146,4,0,249.326,6,5,1,0,,,
342,129,2023-01-21 07:07:38,access_violation,web,low,82.91,account,zone_north,plus,low,0,0,0,,7,5,0,0,18.01,118.0,
343,988,2023-01-21 07:23:06,config_change,api,medium,55.79,account,zone_central,standard,low,630,0,0,,7,5,1,0,,,
344,663,2023-01-21 08:24:33,policy_override,web,high,159.53,account,zone_south,enterprise,low,775,1,0,161.595,8,5,0,0,40.97,57.0,
345,1150,2023-01-21 09:57:51,login_anomaly,web,low,13.57,vendor,zone_central,standard,low,136,0,0,,9,5,0,0,19.59,63.0,
346,260,2023-01-21 10:32:39,login_anomaly,web,low,26.27,service,zone_central,standard,high,709,0,0,,10,5,0,0,22.55,93.0,
347,357,2023-01-21 11:09:24,login_anomaly,web,low,47.39,vendor,zone_south,plus,low,0,0,0,,11,5,0,0,26.49,125.0,
348,982,2023-01-21 11:51:14,duplicate_transaction,batch,medium,98.69,vendor,zone_south,standard,low,448,0,0,,11,5,0,1,26.55,161.0,84.96
349,1197,2023-01-21 12:59:02,data_export,mobile,low,47.19,account,zone_central,standard,low,191,6,2,44.279,12,5,0,0,9.62,161.0,
350,223,2023-01-21 13:15:55,data_export,web,medium,125.68,service,zone_west,plus,low,0,0,0,,13,5,0,0,13.99,96.0,
351,411,2023-01-21 14:44:27,payment_dispute,web,high,19.85,service,zone_north,plus,low,0,4,0,112.627,14,5,1,0,,,
352,411,2023-01-21 15:24:14,access_violation,web,low,27.1,service,zone_north,plus,low,0,5,0,0.663,15,5,1,0,,,
353,1435,2023-01-21 16:26:03,config_change,web,high,163.42,account,zone_west,plus,low,186,1,0,309.642,16,5,1,0,,,
354,1019,2023-01-21 18:34:42,duplicate_transaction,api,medium,185.67,account,zone_east,standard,low,0,1,0,31.375,18,5,1,0,,,
355,315,2023-01-21 19:56:39,permission_escalation,web,high,107.24,device,zone_central,standard,low,0,1,0,104.973,19,5,0,0,17.47,93.0,
356,370,2023-01-21 20:08:14,data_export,web,low,76.55,vendor,zone_central,standard,medium,561,1,1,176.79,20,5,0,0,11.64,72.0,
357,383,2023-01-22 01:34:44,data_export,web,low,25.73,vendor,zone_south,enterprise,medium,531,0,0,,1,6,0,0,18.11,80.0,
358,788,2023-01-22 11:03:08,data_export,batch,low,17.26,account,zone_west,standard,medium,680,3,0,209.98,11,6,1,0,,,
359,1349,2023-01-22 11:55:56,data_export,api,medium,102.48,device,zone_west,standard,low,0,1,0,377.688,11,6,0,0,31.23,91.0,
360,177,2023-01-22 15:21:04,access_violation,mobile,low,19.67,device,zone_west,enterprise,low,0,0,0,,15,6,1,0,,,
361,1248,2023-01-22 18:55:03,permission_escalation,web,high,63.91,account,zone_north,standard,high,147,5,0,36.135,18,6,0,1,5.82,141.0,67.36
362,1177,2023-01-22 20:05:33,policy_override,api,medium,56.09,device,zone_east,plus,low,0,0,0,,20,6,1,0,,,
363,1009,2023-01-22 20:44:39,config_change,api,low,165.05,service,zone_east,standard,medium,0,0,0,,20,6,1,0,,,
364,267,2023-01-23 02:55:26,login_anomaly,web,medium,48.05,account,zone_central,standard,medium,390,1,0,124.407,2,0,0,0,10.59,41.0,
365,276,2023-01-23 08:08:19,config_change,batch,medium,23.35,device,zone_east,plus,low,577,1,0,208.294,8,0,0,0,9.94,61.0,
366,577,2023-01-23 08:09:46,payment_dispute,api,high,103.42,integration,zone_central,plus,low,436,2,0,211.813,8,0,0,0,22.25,123.0,
367,1051,2023-01-23 09:02:51,payment_dispute,batch,low,22.06,service,zone_east,enterprise,low,662,2,0,69.779,9,0,0,0,27.91,78.0,
